order_id,order_date,customer,category,amount_original,currency_original,amount_brl
439,2024-11-11,Vitória Teixeira,Esporte,56.96,BRL,56.96
440,2023-02-10,João Pereira,Casa,2086.49,BRL,2086.49
441,2023-02-14,Felipe Jesus,Esporte,1101.63,BRL,1101.63
442,2023-06-18,Rafael Barbosa,Eletrônicos,1731.01,BRL,1731.01
443,2024-07-15,Olívia Esteves,Casa,520.37,USD,2878.27
444,2023-02-05,Sofia Gomes,Eletrônicos,3586.98,BRL,3586.98
446,2023-06-21,Bruno Oliveira,Casa,4672.01,BRL,4672.01
447,2024-04-14,Isabela Vasconcelos,Eletrônicos,2507.34,BRL,2507.34
448,2024-10-08,Eduarda Lopes,Casa,107.78,USD,603.73
449,2023-05-08,Nuno Henriques,Eletrônicos,1037.55,USD,5154.86
450,2023-02-10,Nuno Klein,Moda,2705.19,BRL,2705.19
451,2024-03-28,Carla Queiroz,Moda,884.65,USD,4415.55
452,2024-03-10,Henrique Klein,Livros,2415.70,BRL,2415.70
454,2023-05-20,Gabriela Esteves,Eletrônicos,4701.67,BRL,4701.67
455,2024-01-30,Felipe Gomes,Casa,3550.72,BRL,3550.72
456,2024-10-08,Ana Esteves,Livros,2899.52,BRL,2899.52
457,2024-06-14,Nuno Ferreira,Casa,4434.62,BRL,4434.62
458,2023-05-27,Gabriela Nogueira,Eletrônicos,367.65,USD,1826.60
459,2023-07-06,Diego Pereira,Moda,975.31,BRL,975.31
460,2023-10-11,Ana Teixeira,Livros,3763.18,USD,19130.50
461,2023-09-30,Paulo Lopes,Casa,4087.06,BRL,4087.06
463,2023-11-30,Henrique Vasconcelos,Esporte,4707.61,BRL,4707.61
464,2024-08-08,Rafael Barbosa,Eletrônicos,4375.55,BRL,4375.55
465,2023-04-19,Ana Ferreira,Casa,1302.66,BRL,1302.66
466,2023-08-18,Vitória Carvalho,Livros,3275.83,BRL,3275.83
467,2024-08-29,Diego Teixeira,Casa,328.03,USD,1820.17
468,2024-09-08,Diego Nogueira,Não informado,4083.58,BRL,4083.58
469,2024-12-20,Karina Klein,Eletrônicos,1471.28,BRL,1471.28
470,2023-07-03,Mariana Klein,Moda,3395.23,BRL,3395.23
471,2024-02-08,Karina Teixeira,Eletrônicos,834.95,BRL,834.95
473,2023-02-04,Mariana Queiroz,Esporte,3464.42,BRL,3464.42
474,2023-05-03,Diego Queiroz,Esporte,1382.80,BRL,1382.80
475,2023-03-07,Sofia Ferreira,Eletrônicos,2659.26,BRL,2659.26
476,2023-05-01,Vitória Ferreira,Não informado,214.80,BRL,214.80
477,2024-07-11,Ana Henriques,Esporte,716.25,BRL,716.25
478,2023-02-15,Gabriela Esteves,Moda,1807.72,BRL,1807.72
479,2024-11-23,Eduarda Santos,Casa,1872.83,BRL,1872.83
480,2024-09-10,Isabela Duarte,Esporte,4547.12,USD,24910.94
481,2023-06-29,João Teixeira,Livros,2766.08,BRL,2766.08
482,2024-06-28,Mariana Queiroz,Casa,730.27,BRL,730.27
483,2024-04-13,Lucas Pereira,Casa,4619.65,BRL,4619.65
484,2023-04-06,Bruno Carvalho,Esporte,4742.06,USD,23795.18
485,2023-01-15,Ana Oliveira,Casa,4994.86,BRL,4994.86
486,2023-03-18,Eduarda Ribeiro,Eletrônicos,583.70,BRL,583.70
489,2024-03-25,Olívia Ferreira,Livros,220.34,BRL,220.34
490,2024-03-07,Paulo Esteves,Livros,1956.02,BRL,1956.02
491,2024-09-03,Nuno Queiroz,Livros,2565.41,USD,14054.34
492,2023-04-16,Rafael Vasconcelos,Esporte,2017.93,USD,10125.77
493,2023-08-25,Nuno Queiroz,Livros,1416.82,BRL,1416.82
494,2024-09-13,Felipe Jesus,Casa,3420.43,BRL,3420.43
495,2023-10-10,Mariana Carvalho,Moda,4841.31,USD,24611.28
496,2023-07-26,Eduarda Barbosa,Livros,4269.25,BRL,4269.25
497,2024-05-30,Felipe Vasconcelos,Moda,3708.00,BRL,3708.00
498,2024-02-15,Gabriela Ferreira,Não informado,64.02,BRL,64.02
500,2024-10-09,Lucas Lopes,Esporte,1636.29,BRL,1636.29
501,2024-08-20,Mariana Jesus,Esporte,1358.25,BRL,1358.25
502,2023-04-06,Olívia Ferreira,Moda,1424.23,BRL,1424.23
503,2024-10-22,Diego Ribeiro,Eletrônicos,4135.44,USD,23164.67
504,2023-01-10,Diego Santos,Casa,3802.38,USD,19777.70
505,2023-01-22,Diego Santos,Esporte,1136.78,USD,5912.85
506,2023-04-26,Diego Henriques,Casa,4617.20,USD,23168.65
507,2024-11-14,Vitória Klein,Eletrônicos,4056.55,BRL,4056.55
508,2024-05-04,Diego Teixeira,Casa,1936.94,BRL,1936.94
509,2023-09-09,Sofia Queiroz,Livros,2912.58,BRL,2912.58
511,2023-05-22,Eduarda Nogueira,Livros,387.21,BRL,387.21
512,2023-05-24,João Queiroz,Casa,573.91,USD,2851.36
513,2024-04-10,Isabela Teixeira,Moda,2616.51,BRL,2616.51
514,2023-03-21,Olívia Queiroz,Livros,3239.62,BRL,3239.62
515,2023-08-05,João Gomes,Eletrônicos,2826.81,BRL,2826.81
517,2023-08-26,Eduarda Ferreira,Esporte,4651.59,BRL,4651.59
518,2024-02-01,Vitória Vasconcelos,Moda,94.30,USD,467.95
519,2023-10-30,Isabela Teixeira,Eletrônicos,1294.68,BRL,1294.68
520,2024-11-27,Lucas Ribeiro,Casa,1328.54,BRL,1328.54
524,2023-07-08,Carla Oliveira,Casa,2686.24,BRL,2686.24
525,2023-07-23,Tiago Vasconcelos,Casa,1595.33,BRL,1595.33
526,2024-10-16,Diego Barbosa,Moda,1899.79,USD,10641.67
527,2024-12-17,Olívia Oliveira,Casa,1692.01,BRL,1692.01
528,2024-11-27,João Vasconcelos,Eletrônicos,3254.45,USD,18850.75
529,2024-11-14,Nuno Gomes,Livros,4752.79,BRL,4752.79
531,2024-09-06,Felipe Teixeira,Moda,1978.27,BRL,1978.27
532,2023-06-12,Diego Esteves,Esporte,1315.61,BRL,1315.61
533,2023-03-22,Ana Esteves,Casa,2685.80,BRL,2685.80
534,2024-10-15,Diego Duarte,Esporte,481.85,BRL,481.85
535,2023-08-04,Mariana Lopes,Livros,909.55,USD,4460.25
537,2023-05-10,Paulo Gomes,Casa,4048.05,BRL,4048.05
538,2023-04-16,Tiago Klein,Moda,2129.73,BRL,2129.73
539,2023-03-07,Bruno Ribeiro,Livros,2003.11,BRL,2003.11
540,2023-11-18,Karina Almeida,Moda,2816.36,BRL,2816.36
541,2024-08-10,Nuno Oliveira,Casa,4950.50,BRL,4950.50
542,2024-08-12,Olívia Klein,Livros,3230.30,USD,17924.29
543,2024-09-19,João Pereira,Eletrônicos,1135.29,USD,6219.57
544,2024-01-13,Sofia Almeida,Eletrônicos,393.54,BRL,393.54
545,2023-06-01,Nuno Pereira,Esporte,4881.24,BRL,4881.24
546,2024-10-24,Gabriela Carvalho,Livros,1937.15,BRL,1937.15
547,2024-11-02,Rafael Duarte,Moda,3109.32,BRL,3109.32
548,2023-04-20,Henrique Almeida,Moda,1342.24,BRL,1342.24
549,2023-02-20,Nuno Gomes,Livros,2178.67,BRL,2178.67
550,2023-10-10,Vitória Nogueira,Eletrônicos,1033.52,USD,5254.00
551,2024-12-05,Karina Carvalho,Casa,2382.98,USD,14414.41
553,2024-07-12,Paulo Jesus,Eletrônicos,2598.23,BRL,2598.23
554,2024-02-25,Eduarda Martins,Moda,1047.13,BRL,1047.13
555,2024-06-23,Lucas Lopes,Livros,2905.37,BRL,2905.37
556,2023-01-09,Eduarda Pereira,Esporte,1531.78,BRL,1531.78
558,2023-02-02,Lucas Henriques,Livros,1320.74,USD,6845.40
559,2023-05-19,Gabriela Klein,Casa,1891.87,BRL,1891.87
560,2024-03-13,Nuno Pereira,Não informado,2115.70,BRL,2115.70
561,2024-08-02,Bruno Nogueira,Eletrônicos,4198.35,BRL,4198.35
562,2023-05-05,Rafael Barbosa,Esporte,4476.46,USD,22240.40
564,2024-07-13,Vitória Pereira,Esporte,4095.54,BRL,4095.54
565,2024-05-19,Isabela Nogueira,Eletrônicos,1431.09,USD,7373.83
566,2023-05-23,Olívia Jesus,Não informado,4307.02,BRL,4307.02
567,2024-07-30,Eduarda Jesus,Casa,2428.51,BRL,2428.51
568,2024-08-25,Lucas Teixeira,Livros,500.58,USD,2777.62
569,2023-06-28,Mariana Oliveira,Eletrônicos,382.79,BRL,382.79
571,2024-02-22,Carla Lopes,Esporte,2378.66,BRL,2378.66
573,2024-06-14,Rafael Klein,Eletrônicos,4684.95,BRL,4684.95
574,2023-12-04,Bruno Henriques,Esporte,195.97,BRL,195.97
575,2023-04-17,Rafael Henriques,Livros,1153.92,BRL,1153.92
576,2024-01-22,Nuno Oliveira,Eletrônicos,1850.76,BRL,1850.76
577,2024-08-04,Ana Henriques,Eletrônicos,1760.93,USD,9771.05
578,2024-07-10,Lucas Henriques,Casa,3274.46,BRL,3274.46
579,2023-07-28,Rafael Henriques,Esporte,198.49,BRL,198.49
581,2023-12-11,Isabela Teixeira,Eletrônicos,2148.71,BRL,2148.71
583,2023-02-09,Lucas Jesus,Esporte,1336.96,BRL,1336.96
584,2023-03-01,Carla Jesus,Esporte,3833.78,USD,20029.97
585,2023-02-09,Rafael Pereira,Eletrônicos,4959.02,BRL,4959.02
586,2023-07-28,Lucas Oliveira,Livros,3944.25,BRL,3944.25
587,2023-06-03,Ana Duarte,Casa,2915.18,BRL,2915.18
588,2023-08-18,Tiago Santos,Esporte,275.98,BRL,275.98
589,2024-01-06,Karina Duarte,Livros,1772.47,BRL,1772.47
590,2023-05-09,Henrique Oliveira,Moda,607.25,BRL,607.25
591,2023-06-20,Isabela Santos,Livros,2167.98,USD,10496.71
592,2024-07-24,João Duarte,Casa,245.14,BRL,245.14
593,2023-05-18,Tiago Ribeiro,Eletrônicos,1908.84,BRL,1908.84
594,2024-06-21,Nuno Klein,Casa,4725.41,USD,25350.41
595,2023-10-22,Olívia Henriques,Casa,548.28,BRL,548.28
597,2024-03-18,Carla Esteves,Eletrônicos,1127.46,BRL,1127.46
598,2023-02-09,Rafael Lopes,Esporte,3179.12,USD,16477.38
599,2024-05-23,Gabriela Carvalho,Moda,3555.01,BRL,3555.01
600,2023-11-04,João Queiroz,Livros,1109.98,BRL,1109.98
601,2023-11-23,Lucas Nogueira,Livros,3441.65,BRL,3441.65
602,2024-02-26,Olívia Oliveira,Eletrônicos,1556.01,BRL,1556.01
603,2024-09-11,Ana Nogueira,Casa,3280.87,BRL,3280.87
604,2024-01-18,Gabriela Santos,Eletrônicos,2516.92,BRL,2516.92
606,2023-01-24,Olívia Gomes,Esporte,4834.12,USD,25144.19
607,2024-07-13,Olívia Henriques,Eletrônicos,2823.90,BRL,2823.90
608,2023-03-27,Vitória Queiroz,Esporte,2070.59,BRL,2070.59
609,2024-05-15,Karina Henriques,Livros,425.37,BRL,425.37
610,2023-04-27,Nuno Queiroz,Esporte,2008.58,BRL,2008.58
611,2024-10-27,João Ribeiro,Esporte,2370.58,BRL,2370.58
612,2023-11-22,Eduarda Queiroz,Eletrônicos,2697.32,BRL,2697.32
613,2023-10-09,Nuno Teixeira,Casa,2713.68,BRL,2713.68
614,2023-12-05,Tiago Vasconcelos,Esporte,3920.35,USD,19214.03
615,2024-06-07,Nuno Queiroz,Esporte,3873.32,BRL,3873.32
616,2023-10-12,Nuno Santos,Casa,1753.53,BRL,1753.53
619,2024-07-12,Bruno Martins,Não informado,3685.49,USD,20385.18
620,2024-07-11,Gabriela Vasconcelos,Casa,3551.62,BRL,3551.62
621,2023-03-08,Rafael Esteves,Eletrônicos,2536.66,BRL,2536.66
622,2024-08-02,Carla Duarte,Moda,4828.54,BRL,4828.54
624,2023-12-30,Lucas Ribeiro,Moda,4967.91,BRL,4967.91
625,2023-10-03,Gabriela Jesus,Casa,2386.02,BRL,2386.02
626,2023-01-09,Paulo Lopes,Eletrônicos,946.81,BRL,946.81
627,2024-01-18,Paulo Nogueira,Moda,2116.03,BRL,2116.03
628,2024-06-20,Tiago Esteves,Casa,3967.65,USD,21285.25
630,2024-04-19,Diego Nogueira,Moda,3379.55,BRL,3379.55
631,2023-07-02,Lucas Martins,Eletrônicos,3234.29,BRL,3234.29
632,2024-02-01,Paulo Barbosa,Livros,2334.80,BRL,2334.80
633,2023-01-12,Mariana Oliveira,Casa,4038.66,USD,21006.69
634,2024-03-10,Mariana Carvalho,Casa,2583.62,BRL,2583.62
635,2024-01-14,Karina Klein,Eletrônicos,107.13,BRL,107.13
636,2023-05-10,Paulo Oliveira,Casa,4130.50,BRL,4130.50
640,2024-09-01,Mariana Queiroz,Eletrônicos,775.62,BRL,775.62
641,2023-03-22,Sofia Martins,Esporte,3378.31,BRL,3378.31
642,2024-07-23,Henrique Nogueira,Moda,1990.38,USD,11009.19
643,2023-08-11,Vitória Jesus,Casa,3172.28,BRL,3172.28
644,2023-06-10,Felipe Nogueira,Esporte,3422.38,BRL,3422.38
645,2023-03-24,Nuno Almeida,Moda,133.02,BRL,133.02
646,2023-09-03,Gabriela Lopes,Eletrônicos,1240.01,BRL,1240.01
647,2023-06-13,Carla Almeida,Livros,370.26,BRL,370.26
648,2024-05-07,Bruno Klein,Eletrônicos,3254.47,BRL,3254.47
649,2024-02-27,Eduarda Henriques,Moda,4497.08,USD,22316.31
650,2024-08-31,Eduarda Esteves,Eletrônicos,1546.80,BRL,1546.80
651,2024-09-14,Mariana Jesus,Eletrônicos,79.98,USD,438.16
652,2024-08-24,Karina Ribeiro,Livros,2429.78,BRL,2429.78
653,2024-10-27,Paulo Pereira,Eletrônicos,2629.54,BRL,2629.54
654,2024-07-04,Bruno Pereira,Moda,1240.21,BRL,1240.21
655,2023-05-16,Bruno Gomes,Esporte,4409.68,USD,21908.61
657,2023-12-03,Rafael Klein,Casa,2814.49,BRL,2814.49
658,2023-06-17,Nuno Klein,Livros,983.83,BRL,983.83
659,2023-08-04,Eduarda Lopes,Livros,802.28,BRL,802.28
660,2023-11-07,João Lopes,Casa,2096.80,BRL,2096.80
661,2024-12-22,Isabela Klein,Eletrônicos,2808.06,BRL,2808.06
662,2024-08-30,Bruno Nogueira,Livros,299.30,USD,1660.76
663,2024-02-28,Eduarda Teixeira,Moda,2741.40,BRL,2741.40
664,2023-11-18,Lucas Pereira,Moda,1010.67,BRL,1010.67
666,2023-04-26,Rafael Carvalho,Livros,3839.44,BRL,3839.44
668,2024-04-13,Gabriela Teixeira,Esporte,150.47,BRL,150.47
669,2023-08-02,Felipe Oliveira,Moda,703.59,BRL,703.59
670,2024-04-02,Gabriela Gomes,Esporte,4567.23,USD,23470.54
671,2023-07-15,Carla Ribeiro,Casa,1912.10,USD,9201.98
672,2024-12-19,Mariana Queiroz,Não informado,4487.80,BRL,4487.80
673,2023-03-04,Gabriela Klein,Livros,2602.06,USD,13594.72
674,2024-02-18,Isabela Vasconcelos,Eletrônicos,4361.82,USD,21645.10
675,2023-03-09,Paulo Pereira,Esporte,23.49,BRL,23.49
676,2024-05-19,Tiago Gomes,Esporte,491.86,USD,2534.36
677,2024-08-27,Tiago Jesus,Moda,3686.56,USD,20455.98
678,2023-09-01,Karina Almeida,Livros,4853.51,BRL,4853.51
679,2023-12-12,Felipe Jesus,Livros,4283.08,USD,20991.80
680,2023-04-24,João Esteves,Casa,4831.17,BRL,4831.17
681,2023-07-23,Lucas Ribeiro,Moda,2674.54,USD,12871.22
682,2023-08-20,Eduarda Santos,Esporte,4845.38,USD,23760.77
683,2023-03-18,Sofia Klein,Esporte,718.48,BRL,718.48
684,2024-08-28,Lucas Carvalho,Casa,4721.87,BRL,4721.87
685,2024-09-04,Olívia Klein,Esporte,4894.40,USD,26813.48
686,2024-08-22,Paulo Klein,Eletrônicos,2482.22,BRL,2482.22
687,2024-06-04,Isabela Martins,Eletrônicos,1122.21,BRL,1122.21
688,2024-11-14,Vitória Duarte,Eletrônicos,1815.87,BRL,1815.87
690,2023-12-19,Henrique Jesus,Eletrônicos,3846.89,BRL,3846.89
691,2024-05-26,Karina Martins,Moda,470.17,BRL,470.17
692,2024-03-24,Felipe Ferreira,Eletrônicos,2810.61,BRL,2810.61
693,2023-09-27,Karina Santos,Moda,4075.74,BRL,4075.74
695,2024-08-17,Tiago Nogueira,Casa,4501.35,BRL,4501.35
696,2024-07-05,Diego Ribeiro,Esporte,3605.38,BRL,3605.38
697,2024-05-24,Carla Ferreira,Não informado,4480.39,BRL,4480.39
698,2023-01-29,Paulo Oliveira,Moda,2700.63,BRL,2700.63
699,2023-11-19,Vitória Barbosa,Casa,336.71,USD,1657.79
700,2024-05-21,Karina Carvalho,Livros,2049.25,BRL,2049.25
701,2023-09-24,Henrique Martins,Eletrônicos,121.48,BRL,121.48
703,2024-03-31,Bruno Santos,Eletrônicos,1757.87,BRL,1757.87
704,2024-11-05,Mariana Pereira,Esporte,4090.74,BRL,4090.74
705,2024-08-28,Rafael Carvalho,Casa,2617.36,BRL,2617.36
706,2024-01-22,Ana Queiroz,Esporte,3935.26,BRL,3935.26
708,2023-08-08,Felipe Henriques,Eletrônicos,3072.17,BRL,3072.17
709,2023-07-01,Henrique Martins,Livros,1305.43,BRL,1305.43
710,2024-02-24,Nuno Oliveira,Moda,3139.49,BRL,3139.49
711,2024-05-15,Sofia Lopes,Casa,1437.98,BRL,1437.98
712,2024-05-24,Rafael Barbosa,Eletrônicos,3816.67,BRL,3816.67
713,2023-07-13,Karina Barbosa,Moda,1763.17,BRL,1763.17
714,2024-03-25,Olívia Carvalho,Esporte,4820.63,USD,24061.21
715,2023-05-27,Henrique Almeida,Esporte,1137.80,USD,5652.93
716,2024-02-01,Henrique Queiroz,Casa,4494.00,BRL,4494.00
717,2023-06-14,Ana Oliveira,Moda,1150.08,BRL,1150.08
718,2024-02-02,Karina Lopes,Moda,970.73,BRL,970.73
719,2024-10-21,Mariana Esteves,Esporte,3876.60,BRL,3876.60
720,2023-01-25,Mariana Teixeira,Casa,3212.69,BRL,3212.69
721,2024-09-17,Vitória Ribeiro,Eletrônicos,63.06,USD,345.47
722,2024-01-07,Karina Teixeira,Livros,525.28,BRL,525.28
723,2024-04-25,Isabela Henriques,Moda,4402.66,USD,22624.83
724,2024-04-03,Paulo Teixeira,Casa,691.80,USD,3555.09
725,2024-12-29,Carla Martins,Livros,4258.37,USD,25758.45
727,2023-10-04,Karina Martins,Livros,3600.46,BRL,3600.46
728,2023-04-27,Eduarda Duarte,Moda,3898.00,BRL,3898.00
729,2024-04-16,Karina Duarte,Eletrônicos,423.98,BRL,423.98
730,2023-07-22,Paulo Vasconcelos,Livros,2223.23,BRL,2223.23
731,2023-07-12,Karina Henriques,Esporte,2143.60,BRL,2143.60
732,2023-03-06,Bruno Vasconcelos,Livros,3378.31,BRL,3378.31
733,2023-11-23,Paulo Martins,Livros,2943.77,BRL,2943.77
734,2024-04-20,Eduarda Nogueira,Eletrônicos,4352.96,BRL,4352.96
735,2023-01-17,Eduarda Jesus,Eletrônicos,4271.13,BRL,4271.13
736,2023-12-28,Carla Lopes,Esporte,1097.40,BRL,1097.40
737,2024-06-26,Lucas Esteves,Livros,4723.04,BRL,4723.04
738,2023-12-06,Eduarda Lopes,Esporte,1200.04,BRL,1200.04
739,2024-06-25,Vitória Jesus,Livros,732.33,BRL,732.33
740,2023-11-24,Karina Vasconcelos,Moda,2995.35,BRL,2995.35
741,2023-01-12,Gabriela Esteves,Eletrônicos,2334.88,USD,12144.64
742,2023-10-10,Vitória Pereira,Esporte,2771.23,BRL,2771.23
743,2023-02-05,Karina Teixeira,Eletrônicos,676.48,BRL,676.48
744,2024-02-27,Carla Queiroz,Eletrônicos,791.58,BRL,791.58
745,2024-12-15,Bruno Barbosa,Moda,1610.52,USD,9741.87
746,2023-02-11,Bruno Gomes,Livros,2555.00,BRL,2555.00
747,2023-06-13,Vitória Jesus,Casa,2268.71,BRL,2268.71
748,2023-07-30,Tiago Klein,Moda,290.60,BRL,290.60
749,2023-12-08,Mariana Lopes,Livros,2812.33,BRL,2812.33
750,2023-01-12,Ana Klein,Esporte,3235.26,BRL,3235.26
751,2023-05-26,Gabriela Duarte,Eletrônicos,580.48,USD,2884.00
752,2023-06-06,Mariana Nogueira,Não informado,2073.40,BRL,2073.40
753,2023-07-27,Ana Jesus,Moda,239.59,BRL,239.59
754,2023-04-01,Olívia Queiroz,Casa,745.33,BRL,745.33
755,2024-05-21,Nuno Martins,Eletrônicos,1805.75,BRL,1805.75
756,2023-12-16,Felipe Teixeira,Moda,4405.11,BRL,4405.11
757,2024-12-01,Karina Queiroz,Casa,1975.69,BRL,1975.69
758,2023-07-12,Rafael Duarte,Eletrônicos,1527.86,BRL,1527.86
765,2024-01-11,Nuno Almeida,Casa,1408.58,BRL,1408.58
766,2023-05-21,Felipe Carvalho,Moda,1329.44,BRL,1329.44
767,2024-12-19,Lucas Barbosa,Eletrônicos,4403.42,USD,26635.85
768,2024-02-02,Sofia Carvalho,Moda,2398.36,BRL,2398.36
769,2023-03-03,Bruno Lopes,Eletrônicos,4336.46,BRL,4336.46
770,2024-09-05,Paulo Carvalho,Eletrônicos,3888.90,BRL,3888.90
771,2023-12-01,Paulo Ribeiro,Esporte,3311.13,BRL,3311.13
772,2023-10-05,Vitória Ribeiro,Casa,1545.24,BRL,1545.24
773,2023-05-23,João Gomes,Casa,2323.68,BRL,2323.68
774,2024-10-25,Lucas Henriques,Casa,1288.20,BRL,1288.20
775,2024-07-17,Isabela Ribeiro,Moda,558.04,BRL,558.04
776,2023-04-21,Isabela Esteves,Livros,1700.87,USD,8534.80
777,2023-08-31,Sofia Teixeira,Moda,4772.32,BRL,4772.32
778,2023-06-19,Henrique Jesus,Moda,4250.09,BRL,4250.09
779,2024-01-25,Isabela Gomes,Livros,123.05,BRL,123.05
780,2024-02-18,Karina Martins,Moda,4390.21,BRL,4390.21
781,2024-01-26,Nuno Pereira,Eletrônicos,4558.84,BRL,4558.84
782,2024-01-26,Henrique Carvalho,Moda,1290.29,BRL,1290.29
783,2023-04-05,Tiago Ferreira,Livros,4041.66,BRL,4041.66
784,2024-01-13,Eduarda Santos,Moda,1375.90,USD,6767.64
785,2024-09-15,Tiago Jesus,Livros,3037.29,USD,16639.49
786,2024-02-18,Olívia Ribeiro,Esporte,1271.79,BRL,1271.79
787,2024-09-10,Mariana Nogueira,Eletrônicos,2188.48,USD,11989.37
788,2023-01-17,Olívia Jesus,Livros,669.24,BRL,669.24
789,2024-03-19,João Martins,Esporte,2407.17,BRL,2407.17
790,2023-01-26,Rafael Martins,Não informado,2311.73,BRL,2311.73
791,2024-06-10,Sofia Teixeira,Moda,2210.01,BRL,2210.01
792,2023-01-13,Gabriela Oliveira,Livros,2848.96,BRL,2848.96
793,2023-06-19,Paulo Duarte,Livros,1872.70,BRL,1872.70
794,2023-06-09,Tiago Ribeiro,Esporte,2180.20,BRL,2180.20
795,2023-04-20,Sofia Henriques,Moda,4630.80,BRL,4630.80
796,2024-11-09,Karina Barbosa,Livros,1864.06,BRL,1864.06
797,2023-09-07,Felipe Lopes,Casa,429.73,USD,2125.96
799,2023-01-01,Gabriela Ferreira,Livros,376.82,BRL,376.82
800,2023-08-18,Bruno Nogueira,Moda,2553.64,BRL,2553.64
801,2023-09-04,Eduarda Barbosa,Esporte,647.81,BRL,647.81
802,2024-11-15,Sofia Teixeira,Moda,1965.70,BRL,1965.70
803,2024-04-05,Karina Oliveira,Esporte,837.36,BRL,837.36
805,2024-06-01,Mariana Ribeiro,Esporte,3660.97,BRL,3660.97
806,2024-08-26,Carla Queiroz,Livros,1169.80,BRL,1169.80
808,2023-11-10,Bruno Queiroz,Moda,4278.20,BRL,4278.20
809,2024-05-06,Eduarda Jesus,Casa,1036.10,BRL,1036.10
810,2023-01-04,Carla Jesus,Eletrônicos,4178.40,BRL,4178.40
811,2023-07-13,Isabela Almeida,Esporte,335.74,USD,1615.75
812,2024-02-03,Nuno Duarte,Livros,2939.42,BRL,2939.42
814,2023-11-19,Carla Esteves,Esporte,2377.15,BRL,2377.15
815,2024-03-11,Diego Barbosa,Moda,1417.37,BRL,1417.37
816,2023-10-19,Carla Esteves,Esporte,4872.73,USD,24771.01
817,2024-07-17,Carla Santos,Esporte,2029.71,USD,11226.73
818,2023-01-05,Paulo Barbosa,Casa,4698.55,USD,24439.04
820,2023-03-02,Vitória Nogueira,Esporte,4554.60,BRL,4554.60
821,2024-02-20,Isabela Esteves,Esporte,1169.35,BRL,1169.35
822,2023-04-24,Ana Oliveira,Moda,633.54,BRL,633.54
823,2024-02-03,Henrique Queiroz,Casa,809.61,BRL,809.61
824,2024-03-12,Paulo Ribeiro,Livros,3447.67,BRL,3447.67
825,2024-05-12,Sofia Ribeiro,Moda,1373.28,BRL,1373.28
826,2024-11-15,Vitória Teixeira,Esporte,36.68,BRL,36.68
827,2024-03-11,Isabela Teixeira,Livros,1796.88,BRL,1796.88
828,2024-05-19,Sofia Almeida,Eletrônicos,238.37,BRL,238.37
829,2023-04-10,Ana Teixeira,Casa,485.36,BRL,485.36
830,2024-12-06,Felipe Almeida,Livros,1666.71,BRL,1666.71
831,2024-12-13,Diego Teixeira,Não informado,801.39,USD,4847.53
832,2023-08-20,Bruno Duarte,Moda,4176.19,BRL,4176.19
833,2024-03-06,Felipe Gomes,Livros,3573.47,USD,17836.26
834,2024-04-08,Vitória Santos,Moda,3976.87,BRL,3976.87
835,2024-04-21,Tiago Duarte,Moda,4747.87,BRL,4747.87
836,2023-08-26,Henrique Barbosa,Esporte,435.99,BRL,435.99
837,2023-08-14,Carla Ribeiro,Livros,3804.71,USD,18657.54
838,2023-02-01,Felipe Teixeira,Moda,4472.68,BRL,4472.68
839,2024-05-31,João Jesus,Esporte,2393.83,BRL,2393.83
841,2024-06-26,Mariana Teixeira,Livros,1860.01,BRL,1860.01
842,2024-02-21,Nuno Vasconcelos,Esporte,3865.59,BRL,3865.59
843,2023-09-16,Diego Santos,Eletrônicos,2745.85,BRL,2745.85
844,2023-09-06,Carla Esteves,Esporte,3232.35,BRL,3232.35
845,2024-03-17,João Jesus,Eletrônicos,1961.16,BRL,1961.16
846,2024-07-10,João Gomes,Eletrônicos,3963.81,BRL,3963.81
847,2024-07-23,Rafael Ferreira,Casa,4161.28,BRL,4161.28
848,2023-12-30,Rafael Jesus,Eletrônicos,528.64,USD,2590.92
849,2024-08-30,Gabriela Queiroz,Livros,2044.64,USD,11345.30
851,2024-07-16,Vitória Ribeiro,Moda,2496.26,BRL,2496.26
852,2024-02-06,Lucas Esteves,Eletrônicos,2638.71,USD,13094.33
853,2024-02-22,Felipe Gomes,Esporte,2102.50,BRL,2102.50
854,2024-01-11,Karina Henriques,Livros,2605.74,BRL,2605.74
855,2023-07-28,Mariana Vasconcelos,Eletrônicos,4701.79,USD,22627.36
856,2024-08-08,Paulo Oliveira,Moda,1465.83,BRL,1465.83
857,2024-11-14,Rafael Esteves,Moda,530.13,USD,3070.67
858,2024-08-10,Ana Pereira,Esporte,2871.87,BRL,2871.87
859,2024-09-06,Olívia Carvalho,Casa,2851.82,BRL,2851.82
860,2023-06-29,Diego Ferreira,Moda,2827.69,BRL,2827.69
861,2023-02-01,Felipe Gomes,Moda,3019.31,BRL,3019.31
863,2024-01-23,Carla Gomes,Não informado,3365.91,BRL,3365.91
864,2023-09-15,Isabela Nogueira,Moda,1373.72,BRL,1373.72
865,2024-02-05,Mariana Carvalho,Eletrônicos,393.62,BRL,393.62
866,2024-10-25,João Vasconcelos,Casa,2618.03,BRL,2618.03
867,2024-05-22,Vitória Klein,Eletrônicos,2027.57,USD,10447.26
869,2023-06-25,Mariana Duarte,Eletrônicos,4539.12,BRL,4539.12
870,2024-04-23,Tiago Martins,Moda,1548.97,BRL,1548.97
871,2024-03-17,Bruno Henriques,Casa,4638.93,BRL,4638.93
