order_id,order_date,customer,category,amount
426,20/01/2024,Felipe Almeida,Eletrônicos,USD 2212.74
427,  2023-06-28,Sofia Henriques,Eletrônico,$ 3393.00
428,2024-09-30 10:30:00,Carla  Duarte,Moda,"1.883,35"
429,2023-09-11,Isabela Esteves,Esporte,USD 2363.40
430,2024-12-30,Paulo Queiroz,Esporte,"R$ 202,16"
431,2024-01-19 10:30:00,Carla Esteves,Casa,"2.336,44"
  432,2023-08-28,Carla Martins,Casa,"3.932,84"
433,30/11/2024,Gabriela Vasconcelos,Esporte,""
434,2024-11-02,"",Moda,"R$ 1.064,89"
435,2023-07-12,Nuno Gomes,esporte,$ 4716.95
436,04/07/2024,Tiago Almeida,Eletrônicos,"1.664,25"
  437,2023-07-12  ,Karina Teixeira,casa,USD 4135.00
438,2024-06-14,"",Livros,USD 2103.22
439  ,11/11/2024,Vitória Teixeira,ESPORTE,"R$ 56,96"
440,2023-02-10,João Pereira,Casa,"R$ 2.086,49"
441,14/02/2023,Felipe Jesus,  esporte,"R$ 1.101,63"
442,2023-06-18  ,  Rafael Barbosa,Eletrônicos,"R$ 1.731,01"
443,2024-07-15,  Olívia Esteves,Casa,$ 520.37
444,2023-02-05,  Sofia Gomes,Eletrônicos  ,"3.586,98"
445,2023-09-02,  Ana Oliveira,"",""
446,21/06/2023,Bruno Oliveira  ,Casa,"R$ 4.672,01"
447,2024-04-14,Isabela Vasconcelos,Eletrônicos,"2.507,34"
448,2024-10-08,Eduarda Lopes,Casa,USD 107.78
449,2023-05-08,Nuno Henriques,eletro,$ 1037.55
450,10/02/2023,Nuno Klein,Moda,"2.705,19"
451,2024-03-28,Carla Queiroz,MODA,USD 884.65
452,2024-03-10,Henrique Klein,Livros,"2.415,70"
453,2024-05-08,"",Eletrônicos,"780,70"
454,2023-05-20,Gabriela Esteves,Eletrônico,"4.701,67"
455,Jan 30 2024  ,Felipe Gomes,Casa,"3.550,72"
456,  08/10/2024,Ana Esteves,Livros,"2.899,52"
457,Jun 14 2024,Nuno Ferreira,Casa,"4.434,62"
458,2023-05-27,Gabriela Nogueira,Eletrônicos,USD 367.65
459,2023-07-06,Diego Pereira,moda,"975,31"
460,2023-10-11,Ana  Teixeira,Livros,$ 3763.18
461,2023-09-30 10:30:00,Paulo Lopes  ,Casa,"4.087,06"
0,2023-05-23,Diego Ribeiro,Moda,"R$ 2.385,97  "
463,2023-11-30 10:30:00,Henrique Vasconcelos  ,Esporte,"R$ 4.707,61"
464,2024-08-08,Rafael Barbosa,Eletrônicos,"R$ 4.375,55"
465,19/04/2023,Ana Ferreira,Casa,"R$ 1.302,66"
466,18/08/2023,Vitória Carvalho,Livros,"3.275,83"
467,2024-08-29,Diego Teixeira,Casa,USD 328.03
468,2024-09-08,Diego Nogueira,"","R$ 4.083,58"
469  ,20/12/2024,Karina Klein,eletro,"1.471,28"
470,03/07/2023,Mariana Klein,Moda,"3.395,23"
471,Feb 08 2024,Karina Teixeira,Eletrônicos,"R$ 834,95"
472,2019-10-22,Eduarda Nogueira,Livros,$ 1790.39
473,2023-02-04,Mariana Queiroz,Esporte,"3.464,42"
474,2023-05-03,Diego Queiroz,ESPORTE,"1.382,80"
475,2023-03-07,Sofia Ferreira,Eletrônicos,"R$ 2.659,26"
476,01/05/2023  ,Vitória Ferreira,"","  214,80"
477,2024-07-11,Ana Henriques,Esporte,"R$ 716,25"
478,15/02/2023  ,Gabriela Esteves,Moda,"R$ 1.807,72"
479,2024-11-23 10:30:00,Eduarda Santos,Casa,"1.872,83"
480,2024-09-10,Isabela Duarte,  Esporte,USD 4547.12
481,Jun 29 2023,João Teixeira,LIVRO,"2.766,08"
482,2024-06-28 10:30:00,Mariana Queiroz,casa_decoracao,"730,27"
483,2024-04-13  ,Lucas Pereira,Casa,"  R$ 4.619,65"
484,2023-04-06,Bruno Carvalho,Esporte,USD 4742.06
485,2023-01-15  ,Ana Oliveira,casa_decoracao,"4.994,86"
486,2023-03-18,Eduarda Ribeiro,Eletrônicos  ,"583,70"
487,2019-11-20,  Gabriela Klein,Esporte,n/a
488,2019-04-06,Ana Duarte,MODA,"54,31"
489,2024-03-25,Olívia Ferreira,livraria,"R$ 220,34"
  490,2024-03-07,Paulo Esteves,Livros,"R$ 1.956,02"
491,2024-09-03,Nuno Queiroz,LIVRO,$ 2565.41
492,16/04/2023,  Rafael Vasconcelos,  Esporte,$ 2017.93
493,25/08/2023,  Nuno Queiroz,Livros,"R$ 1.416,82"
494,2024-09-13,Felipe Jesus,Casa,"3.420,43"
495,2023-10-10,Mariana Carvalho,Moda,USD 4841.31
496,2023-07-26,Eduarda Barbosa,Livros,"4.269,25"
497,2024-05-30,Felipe Vasconcelos,moda,"R$ 3.708,00"
498,15/02/2024,Gabriela Ferreira,"","64,02"
499,2023-10-02,  Felipe Henriques,diversos,"R$ 4.710,44"
500,09/10/2024,Lucas Lopes,esporte,"R$ 1.636,29"
501,2024-08-20,Mariana Jesus,Esporte,"1.358,25"
502,Apr 06 2023,Olívia Ferreira,vestuario,"R$ 1.424,23"
503,  2024-10-22,Diego Ribeiro,Eletrônicos,USD 4135.44
504,10/01/2023,Diego Santos,Casa,USD 3802.38
505,2023-01-22,Diego Santos,Esporte,$ 1136.78
506,26/04/2023,Diego Henriques,Casa,USD 4617.20
  507,2024-11-14,Vitória Klein,eletro,"4.056,55"
508,2024-05-04,Diego Teixeira,Casa e Decoração,"R$ 1.936,94"
509,09/09/2023,Sofia Queiroz,Livros,"R$ 2.912,58"
"",2024-04-30,Diego Barbosa,Casa,"R$ 1.487,23"
511,2023-05-22  ,Eduarda Nogueira,Livros,"387,21  "
512,2023-05-24,João Queiroz,Casa,$ 573.91
513,2024-04-10 10:30:00,Isabela Teixeira,Moda,"2.616,51"
  514,2023-03-21,Olívia Queiroz,Livros,"R$ 3.239,62"
515  ,2023-08-05  ,João Gomes  ,eletronicos,"2.826,81"
516,2024-02-05,  Eduarda Duarte,esporte,n/a
517,2023-08-26,Eduarda Ferreira,Esporte,"R$ 4.651,59"
518,01/02/2024,Vitória Vasconcelos,Moda,USD 94.30
519,2023-10-30,Isabela Teixeira,eletro,"1.294,68  "
520,Nov 27 2024,Lucas Ribeiro,Casa,"1.328,54"
521,  2019-02-23,Felipe Teixeira,eletro,"2.352,55"
522,2023-12-03,Karina Vasconcelos,LIVRO,-
  523,2024-01-06,Paulo  Gomes,diversos,"1.363,50"
524,Jul 08 2023,Carla Oliveira,Casa e Decoração,"2.686,24"
525,Jul 23 2023,Tiago Vasconcelos,Casa e Decoração,"1.595,33"
526,16/10/2024,Diego Barbosa,Moda  ,$ 1899.79  
527,Dec 17 2024,Olívia Oliveira,Casa,"1.692,01"
528,27/11/2024,João Vasconcelos,Eletrônicos,USD 3254.45  
529,14/11/2024,Nuno Gomes,Livros,"R$ 4.752,79"
530,  2023-08-18 10:30:00,Isabela Jesus,Livros,""
531,06/09/2024,Felipe Teixeira,Moda,"R$ 1.978,27"
532,2023-06-12,Diego Esteves  ,Esporte,"1.315,61"
533,2023-03-22,Ana Esteves,casa_decoracao,"R$ 2.685,80"
534,15/10/2024,Diego Duarte,esporte,"  R$ 481,85"
535,04/08/2023  ,Mariana Lopes,Livros,USD 909.55
536,2023-09-18,Gabriela Vasconcelos,"",  -
537,10/05/2023,Paulo Gomes,Casa,"R$ 4.048,05"
538,2023-04-16 10:30:00,Tiago Klein,Moda,"2.129,73"
539,07/03/2023,Bruno Ribeiro,livraria,"R$ 2.003,11"
540,2023-11-18,Karina Almeida  ,Moda,"R$ 2.816,36"
541,10/08/2024,Nuno Oliveira,casa,"R$ 4.950,50"
542  ,12/08/2024,Olívia Klein,livraria,$ 3230.30
543,2024-09-19,João Pereira,Eletrônicos,USD 1135.29
544,13/01/2024,Sofia Almeida,eletronicos,"R$ 393,54"
545,2023-06-01,Nuno Pereira,Esporte,"R$  4.881,24"
546,2024-10-24,Gabriela Carvalho,livros,"R$ 1.937,15"
547,02/11/2024  ,Rafael Duarte,Moda,"R$ 3.109,32"
548  ,2023-04-20,Henrique Almeida,vestuario,"1.342,24"
549,2023-02-20,Nuno Gomes,  LIVRO,"2.178,67"
550,2023-10-10,  Vitória Nogueira,Eletrônico,USD 1033.52
551,2024-12-05,Karina  Carvalho,Casa,$ 2382.98  
552,2024-05-15,Paulo Duarte  ,diversos,"4.179,24"
553,2024-07-12,Paulo Jesus,Eletrônicos,"2.598,23"
554,2024-02-25,Eduarda Martins  ,Moda,"R$ 1.047,13"
555,2024-06-23,Lucas Lopes,Livros,"2.905,37"
556,  2023-01-09,Eduarda Pereira,Esporte,"R$ 1.531,78"
557,2019-06-30,Ana Barbosa,Casa,"4.792,49"
558,2023-02-02,Lucas Henriques,Livros,$ 1320.74
559,2023-05-19,Gabriela Klein,Casa,"1.891,87"
560,2024-03-13,Nuno Pereira,"","2.115,70"
561,2024-08-02,Bruno  Nogueira,Eletrônicos  ,"R$ 4.198,35"
562,May 05 2023,Rafael Barbosa,ESPORTE,USD 4476.46
563,2023-03-10,"",Eletrônicos,USD 142.67
564,2024-07-13,Vitória Pereira,esporte,"4.095,54"
565,2024-05-19 10:30:00,Isabela  Nogueira,Eletrônicos,$ 1431.09
566,May 23 2023,Olívia Jesus,"","R$ 4.307,02"
567,30/07/2024,Eduarda Jesus,Casa,"2.428,51"
568,25/08/2024,Lucas Teixeira,livros,$ 500.58
569,2023-06-28,Mariana Oliveira,Eletrônicos,"382,79"
570,2024-13-10,Gabriela Jesus,casa_decoracao,"R$ 4.046,36"
571,2024-02-22,Carla Lopes,Esporte  ,"R$ 2.378,66"
572,2023-05-11,João Duarte,  Modas,n/a
573,2024-06-14  ,Rafael Klein,Eletrônicos,"4.684,95"
574,2023-12-04,Bruno Henriques,Esporte,"195,97"
  575,17/04/2023,Rafael Henriques,Livros,"1.153,92"
576,  2024-01-22,  Nuno Oliveira,Eletrônicos,"R$ 1.850,76"
577,04/08/2024,Ana Henriques,eletro,USD 1760.93
578,2024-07-10,Lucas Henriques,Casa  ,"3.274,46"
579,2023-07-28,Rafael Henriques,  Esportes,"R$ 198,49"
580,2023-03-28,Vitória Nogueira,Livros,"0,00  "
581,  Dec 11 2023,Isabela Teixeira,Eletrônicos,"2.148,71"
582,2024-13-01,Tiago Teixeira,Casa e Decoração,"1.206,06"
583,2023-02-09,Lucas Jesus,Esportes,"R$ 1.336,96"
584,2023-03-01,Carla Jesus,Esporte,$ 3833.78
585  ,2023-02-09,  Rafael Pereira,Eletrônicos,"4.959,02  "
586,2023-07-28,Lucas Oliveira,Livros,"R$ 3.944,25"
587,2023-06-03,Ana  Duarte,Casa,"R$ 2.915,18"
588,2023-08-18 10:30:00,Tiago Santos,Esporte,"R$ 275,98"
589,2024-01-06,Karina Duarte,Livros,"1.772,47"
590,09/05/2023,Henrique Oliveira,Moda,"R$ 607,25"
591,2023-06-20,Isabela Santos,Livros,USD 2167.98
592,2024-07-24,João Duarte,Casa,"245,14"
593,2023-05-18,Tiago Ribeiro,Eletrônicos  ,"R$ 1.908,84"
594,2024-06-21,Nuno Klein,Casa,USD 4725.41
595,2023-10-22,Olívia Henriques,Casa,"  R$ 548,28"
596,2023-07-19,"",Eletrônicos,"R$ 2.143,50"
597,2024-03-18,Carla Esteves,Eletrônicos,"R$ 1.127,46"
598,09/02/2023,Rafael Lopes,Esporte,$ 3179.12
599,23/05/2024,Gabriela Carvalho,moda,"R$ 3.555,01"
600,2023-11-04 10:30:00,João Queiroz,Livros,"1.109,98"
601,2023-11-23,Lucas Nogueira,Livros,"R$ 3.441,65"
602,26/02/2024,Olívia Oliveira,ELETRONICOS,"R$ 1.556,01"
603,2024-09-11,Ana Nogueira,Casa,"3.280,87"
604  ,18/01/2024,Gabriela Santos,eletronicos,"2.516,92"
605,2024-01-22,Eduarda Jesus,eletro,-
606,2023-01-24,Olívia Gomes,Esporte,USD 4834.12  
607,2024-07-13 10:30:00,Olívia Henriques,  Eletrônicos,"2.823,90"
608,2023-03-27,Vitória Queiroz,Esporte,"2.070,59"
609,2024-05-15,Karina Henriques,Livros,"R$ 425,37"
610,2023-04-27,Nuno Queiroz,Esporte,"R$ 2.008,58"
611,2024-10-27,João Ribeiro,Esporte,"R$ 2.370,58"
612  ,2023-11-22,Eduarda  Queiroz,Eletrônicos,"R$ 2.697,32"
  613,  Oct 09 2023,Nuno Teixeira,Casa,"2.713,68"
614,05/12/2023,Tiago Vasconcelos,Esporte,USD 3920.35
615,2024-06-07,Nuno Queiroz,Esporte,"3.873,32"
616,2023-10-12 10:30:00,Nuno Santos,Casa,"R$ 1.753,53"
617,2023-13-15  ,Felipe Almeida,Casa,""
618,2024-10-24,Paulo Nogueira,misc,"304,84"
619,Jul 12 2024,Bruno Martins,"",USD  3685.49
620,2024-07-11,Gabriela Vasconcelos,Casa,"3.551,62"
621,08/03/2023,Rafael Esteves  ,eletronicos,"R$ 2.536,66  "
622,02/08/2024,Carla Duarte,Moda,"4.828,54"
623,15/07/2023,Eduarda Klein,misc,"R$ 2.833,29"
624,2023-12-30,Lucas Ribeiro,vestuario,"R$ 4.967,91"
625,03/10/2023,Gabriela Jesus,casa,"R$ 2.386,02"
626,2023-01-09,Paulo Lopes,Eletrônico,"R$ 946,81"
627,2024-01-18,Paulo  Nogueira,Moda,"2.116,03"
628,20/06/2024,Tiago Esteves,Casa,$ 3967.65
629,2023-07-09,Gabriela Oliveira,Modas,""
630,19/04/2024,Diego Nogueira,Moda,"3.379,55"
631,Jul 02 2023,Lucas Martins,Eletrônicos,"R$ 3.234,29"
632,2024-02-01  ,Paulo Barbosa,LIVRO  ,"R$ 2.334,80"
633,12/01/2023,Mariana Oliveira,Casa,USD 4038.66
634,2024-03-10,Mariana Carvalho,Casa  ,"2.583,62"
635,2024-01-14,Karina Klein,Eletrônicos,"R$ 107,13"
636,2023-05-10,Paulo Oliveira,Casa  ,"4.130,50"
637,14/04/2023,Carla Lopes  ,Casa,n/a
638  ,2024-13-22,Henrique Barbosa,LIVRO,"944,59"
639,2023-05-13  ,Olívia Vasconcelos,casa,""
640,2024-09-01,Mariana Queiroz,Eletrônicos,"775,62"
641,2023-03-22,Sofia Martins,Esporte,"R$ 3.378,31"
642  ,2024-07-23 10:30:00,Henrique Nogueira,Moda,$ 1990.38
643,2023-08-11,Vitória Jesus,Casa,"3.172,28"
644,Jun 10 2023,Felipe Nogueira,Esporte,"  R$ 3.422,38"
645,24/03/2023,Nuno Almeida,vestuario,"133,02"
646,03/09/2023,Gabriela Lopes,Eletrônicos,"1.240,01"
647,Jun 13 2023,Carla Almeida,Livros,"R$ 370,26"
648,2024-05-07,Bruno Klein,Eletrônicos,"R$ 3.254,47"
649,2024-02-27,Eduarda Henriques,Modas,$ 4497.08
650,2024-08-31,Eduarda Esteves,Eletrônico,"1.546,80"
651,2024-09-14,Mariana Jesus,Eletrônicos,$ 79.98
652,  24/08/2024,Karina Ribeiro,Livros,"R$ 2.429,78"
653,27/10/2024,Paulo Pereira,Eletrônicos  ,"R$ 2.629,54"
654,2024-07-04  10:30:00,Bruno Pereira,MODA,"1.240,21"
655,May 16 2023  ,  Bruno Gomes,Esporte,$  4409.68
656,2024-08-05,"",Eletrônicos,"2.952,28"
657,03/12/2023,Rafael Klein,casa_decoracao,"R$ 2.814,49"
658,2023-06-17,Nuno Klein,Livros,"R$ 983,83"
659,Aug 04 2023,Eduarda Lopes,Livros,"802,28"
660,2023-11-07,João Lopes,Casa,"2.096,80"
661,2024-12-22,Isabela Klein,  Eletrônicos,"R$ 2.808,06"
662,2024-08-30 10:30:00,Bruno Nogueira,livraria,$ 299.30
663,2024-02-28 10:30:00,Eduarda Teixeira,Moda,"2.741,40"
664,18/11/2023,Lucas Pereira,vestuario,"1.010,67"
665,19/02/2023,Bruno Ribeiro,Esporte,n/a
666,2023-04-26 10:30:00,Rafael Carvalho,Livros,"R$ 3.839,44"
667,14/12/2023,Nuno Almeida,Casa e Decoração,""
668,2024-04-13,Gabriela Teixeira,esporte,"150,47"
669,2023-08-02,Felipe Oliveira,Moda,"703,59"
670,2024-04-02,Gabriela Gomes,Esporte,USD 4567.23
671,2023-07-15  ,Carla Ribeiro,Casa,$ 1912.10
672,2024-12-19,Mariana  Queiroz,"","R$ 4.487,80"
673,04/03/2023,Gabriela Klein,Livros,$ 2602.06
674  ,2024-02-18,Isabela Vasconcelos,Eletrônicos,USD 4361.82  
675,2023-03-09,Paulo Pereira,Esporte,"R$ 23,49"
676,  2024-05-19,Tiago Gomes,esporte,$ 491.86
677,2024-08-27,Tiago Jesus,Moda,USD 3686.56
678,01/09/2023,Karina Almeida,Livros,"R$ 4.853,51"
679,2023-12-12,Felipe Jesus,Livros,USD 4283.08
680,2023-04-24,João Esteves,Casa,"4.831,17"
681,23/07/2023,Lucas Ribeiro,Moda,USD 2674.54
682,Aug 20 2023,Eduarda Santos,Esporte,$ 4845.38
683,2023-03-18,Sofia Klein,Esporte,"R$ 718,48"
684,2024-08-28,Lucas Carvalho,  Casa e Decoração,"R$ 4.721,87"
685,04/09/2024,Olívia Klein,Esporte,USD 4894.40
686,  2024-08-22,Paulo Klein,Eletrônico,"2.482,22"
687,2024-06-04,Isabela Martins,Eletrônicos,"R$ 1.122,21"
688,14/11/2024,Vitória Duarte,Eletrônicos,"1.815,87"
689  ,Aug 10 2024  ,Bruno Nogueira,Livros,-
690,19/12/2023,Henrique Jesus,Eletrônicos,"R$ 3.846,89"
691,2024-05-26,Karina Martins,Moda,"R$ 470,17"
692,2024-03-24,Felipe Ferreira,Eletrônico,"2.810,61"
693,27/09/2023,  Karina Santos,Moda,"4.075,74"
694,2023-13-27,Henrique Henriques,Livros,$ 1233.21
695,17/08/2024,Tiago Nogueira,Casa,"4.501,35"
696,2024-07-05,Diego Ribeiro,Esporte,"3.605,38"
697,24/05/2024  ,Carla  Ferreira,"","R$ 4.480,39"
698,Jan 29 2023,Paulo Oliveira,Moda,"2.700,63"
699,19/11/2023,Vitória Barbosa,Casa,$ 336.71
700,2024-05-21,Karina Carvalho  ,Livros,"2.049,25"
701,2023-09-24  ,  Henrique Martins,Eletrônicos,"121,48"
ORD-1023,2024-08-04,Carla Ferreira,Esporte,"502,70"
703,2024-03-31,Bruno Santos,Eletrônicos,"R$ 1.757,87"
704,2024-11-05 10:30:00,Mariana Pereira,esporte,"R$ 4.090,74"
705,28/08/2024,Rafael Carvalho,Casa,"2.617,36"
706,  2024-01-22,Ana Queiroz,Esporte,"R$ 3.935,26"
707,2023-11-18,Sofia Almeida,outros,"2.697,48"
708,2023-08-08,Felipe Henriques  ,  Eletrônicos,"R$ 3.072,17"
709,2023-07-01,Henrique Martins,livros,"1.305,43"
710,Feb 24 2024,Nuno Oliveira,Moda,"R$ 3.139,49"
711,May 15 2024,Sofia Lopes,Casa,"R$ 1.437,98"
712,2024-05-24,Rafael Barbosa,eletronicos,"3.816,67"
713,2023-07-13 10:30:00,Karina Barbosa,Moda,"  R$ 1.763,17"
714,2024-03-25,Olívia Carvalho,Esporte,$ 4820.63
715,2023-05-27,Henrique Almeida,Esportes,USD 1137.80
716,01/02/2024,Henrique Queiroz,Casa,"R$ 4.494,00"
717,2023-06-14,Ana Oliveira,vestuario,"R$ 1.150,08"
718,2024-02-02,Karina Lopes,Moda,"R$ 970,73"
  719,2024-10-21,Mariana Esteves,Esporte,"3.876,60"
720,2023-01-25 10:30:00,Mariana Teixeira,Casa,"3.212,69"
  721,2024-09-17,Vitória Ribeiro,Eletrônicos,USD 63.06
722,07/01/2024,Karina Teixeira,Livros,"525,28"
723,2024-04-25,Isabela Henriques,Moda,$ 4402.66
724,2024-04-03,Paulo Teixeira,Casa,$ 691.80
725,2024-12-29,Carla Martins,livraria,$ 4258.37
726,2023-11-10,Nuno Lopes  ,misc,"R$ 3.303,17"
727,04/10/2023,Karina Martins,Livros,"3.600,46"
  728,Apr 27 2023,Eduarda Duarte,Moda,"3.898,00"
729,Apr  16 2024,Karina Duarte,  Eletrônicos,"R$ 423,98"
  730,2023-07-22,Paulo Vasconcelos,livraria,"2.223,23"
731,12/07/2023,Karina Henriques,Esportes,"2.143,60"
732,2023-03-06,Bruno Vasconcelos,livraria,"R$ 3.378,31"
733,23/11/2023,Paulo Martins,Livros,"R$ 2.943,77"
734,2024-04-20,Eduarda Nogueira,Eletrônicos,"R$ 4.352,96"
735,2023-01-17,Eduarda Jesus,Eletrônicos,"R$ 4.271,13"
736,28/12/2023,Carla Lopes,esporte,"R$ 1.097,40"
737,2024-06-26,Lucas Esteves,LIVRO,"4.723,04"
738,2023-12-06,Eduarda  Lopes,Esporte,"1.200,04"
  739,2024-06-25,Vitória Jesus  ,Livros,"732,33"
740,2023-11-24,Karina Vasconcelos,Moda,"R$ 2.995,35"
741,2023-01-12,Gabriela Esteves,Eletrônicos,USD 2334.88
742,2023-10-10,Vitória Pereira,esporte,"R$ 2.771,23"
  743,  2023-02-05,Karina Teixeira,Eletrônicos,"R$ 676,48"
744,2024-02-27,Carla Queiroz  ,Eletrônicos,"791,58"
745,2024-12-15,Bruno Barbosa,Moda,$  1610.52
746,2023-02-11,Bruno  Gomes,livraria,"2.555,00"
747,2023-06-13,Vitória Jesus,Casa,"R$ 2.268,71  "
748,30/07/2023,Tiago Klein,Moda,"290,60"
749,2023-12-08,Mariana Lopes,Livros,"R$ 2.812,33"
750,12/01/2023,Ana Klein,Esporte,"3.235,26"
751,2023-05-26,Gabriela Duarte,Eletrônicos,USD  580.48
752,  06/06/2023,Mariana Nogueira,"","2.073,40"
753,27/07/2023,Ana Jesus,vestuario,"239,59"
754,2023-04-01,Olívia Queiroz,Casa,"745,33"
755,21/05/2024,Nuno Martins,Eletrônicos,"R$ 1.805,75"
756,2023-12-16,Felipe Teixeira,Moda,"4.405,11"
757,01/12/2024,Karina Queiroz,Casa,"1.975,69"
758,12/07/2023,Rafael Duarte,Eletrônicos  ,"R$ 1.527,86"
759,15/03/2023,Olívia Duarte,Casa,""
760,Oct 12 2024,Bruno Queiroz,Livros,n/a
761,2024-12-02 10:30:00,Ana Nogueira,outros  ,$ 1275.41
762,2023-13-05,Sofia Pereira,livraria,"3.907,76"
763,19/02/2023,Diego Ribeiro,livros  ,n/a
0,  30/06/2023,Bruno Klein,Casa,"3.574,12"
765,2024-01-11  ,Nuno Almeida,Casa,"1.408,58"
766,2023-05-21,Felipe Carvalho,Moda,"R$ 1.329,44"
767,2024-12-19,Lucas Barbosa,Eletrônico,$ 4403.42
  768,2024-02-02,Sofia Carvalho,Moda,"2.398,36"
769,2023-03-03,Bruno Lopes,Eletrônico,"4.336,46"
770  ,2024-09-05,Paulo Carvalho,Eletrônicos,"3.888,90"
771,2023-12-01  ,Paulo Ribeiro,Esporte,"3.311,13"
772,05/10/2023,Vitória Ribeiro,Casa,"1.545,24"
773,May 23 2023,João Gomes,Casa,"2.323,68"
774,2024-10-25,Lucas Henriques,Casa,"R$ 1.288,20  "
775,2024-07-17,Isabela Ribeiro,vestuario,"R$ 558,04"
776,2023-04-21,Isabela Esteves,livraria,USD 1700.87
777,2023-08-31,Sofia Teixeira,vestuario,"R$ 4.772,32  "
778,2023-06-19,Henrique Jesus,Moda,"R$ 4.250,09"
779,Jan 25 2024,Isabela Gomes,Livros,"123,05"
780,2024-02-18,Karina Martins,Moda,"4.390,21"
781,2024-01-26,Nuno Pereira,Eletrônicos,"R$ 4.558,84"
782,2024-01-26,Henrique Carvalho,moda,"R$ 1.290,29"
783,  2023-04-05,Tiago Ferreira,Livros,"R$ 4.041,66"
784,2024-01-13,Eduarda Santos,Moda,USD 1375.90
785,2024-09-15,Tiago Jesus,livros,$ 3037.29
786,2024-02-18,Olívia Ribeiro,  Esporte,"1.271,79"
787,2024-09-10,Mariana Nogueira,Eletrônicos,USD 2188.48
788,2023-01-17,Olívia Jesus,Livros  ,"669,24  "
789,Mar 19 2024,João Martins,Esporte,"R$ 2.407,17"
790,2023-01-26,Rafael Martins,"","2.311,73"
791,2024-06-10,Sofia Teixeira,Moda  ,"2.210,01"
792,2023-01-13,Gabriela Oliveira,Livros,"2.848,96"
793,2023-06-19,Paulo Duarte,Livros,"R$ 1.872,70"
794,2023-06-09,Tiago Ribeiro,Esporte,"R$  2.180,20"
795,Apr 20 2023,Sofia Henriques,Moda,"4.630,80"
796,09/11/2024,Karina Barbosa,LIVRO,"R$ 1.864,06"
797,2023-09-07,Felipe Lopes,Casa,USD 429.73
  798,2023-02-22,"",Modas,"3.505,19"
799,2023-01-01,Gabriela Ferreira,livraria,"376,82"
800,2023-08-18,Bruno Nogueira,Moda,"R$ 2.553,64"
801,2023-09-04,Eduarda Barbosa,Esporte,"647,81"
802  ,Nov 15 2024,Sofia Teixeira,Moda,"R$ 1.965,70"
803  ,Apr 05 2024,Karina Oliveira,Esporte,"R$ 837,36"
804,Jul 04 2023,Ana Martins,Esporte,""
805,01/06/2024,Mariana Ribeiro,Esporte,"R$ 3.660,97"
806,2024-08-26,Carla Queiroz,Livros,"  R$ 1.169,80"
807,2024-02-09,Rafael Henriques,outros,$  257.72
808,10/11/2023,Bruno Queiroz,Moda,"4.278,20  "
809  ,06/05/2024,Eduarda Jesus,Casa,"  R$ 1.036,10"
810,Jan 04 2023,Carla Jesus,Eletrônicos,"4.178,40"
811,2023-07-13,Isabela Almeida,Esporte,$ 335.74
812,2024-02-03,Nuno Duarte,livros,"2.939,42"
813,2023-11-26,Gabriela Barbosa,diversos,""
814,19/11/2023,  Carla Esteves,Esporte,"2.377,15"
815,2024-03-11,Diego Barbosa,Moda,"1.417,37"
816,2023-10-19,Carla Esteves,Esporte,  USD 4872.73
817,17/07/2024,Carla Santos  ,ESPORTE,  USD 2029.71
818,2023-01-05 10:30:00,Paulo Barbosa,Casa,USD 4698.55
819,26/04/2024,Eduarda Ferreira,Esportes,""
820,2023-03-02,Vitória Nogueira,esporte,"R$ 4.554,60"
  821,2024-02-20 10:30:00,Isabela Esteves,ESPORTE,"R$ 1.169,35"
822,24/04/2023,Ana Oliveira,Moda,"R$ 633,54"
823,2024-02-03,Henrique Queiroz,Casa,"809,61  "
824,2024-03-12,Paulo Ribeiro,Livros,"R$ 3.447,67"
825,2024-05-12,Sofia  Ribeiro,Modas,"1.373,28  "
826,2024-11-15,Vitória Teixeira,Esporte,"  36,68"
827,11/03/2024,Isabela Teixeira,Livros,"R$ 1.796,88"
828,2024-05-19,Sofia  Almeida,Eletrônicos,"R$ 238,37"
829,2023-04-10  ,Ana Teixeira,Casa,"485,36"
830,2024-12-06,Felipe Almeida,Livros,"R$ 1.666,71"
831,2024-12-13,Diego Teixeira,"",USD 801.39
832,20/08/2023,Bruno Duarte,Moda,"R$ 4.176,19"
833,2024-03-06,Felipe Gomes,livros,USD 3573.47
834,2024-04-08,Vitória Santos,Moda,"R$ 3.976,87  "
835,21/04/2024,Tiago Duarte,Moda,"R$ 4.747,87"
836  ,2023-08-26,Henrique Barbosa,Esporte,"435,99"
837,2023-08-14,Carla Ribeiro,  livraria,$ 3804.71
838,01/02/2023,Felipe Teixeira,Moda,"4.472,68"
839,  31/05/2024,João Jesus,Esporte,"R$ 2.393,83"
840,2023-02-11,Olívia Almeida,diversos,""
841,2024-06-26,Mariana Teixeira,LIVRO,"R$ 1.860,01"
842,2024-02-21,Nuno Vasconcelos,Esporte,"  3.865,59"
843,Sep 16 2023,Diego Santos,Eletrônico,"R$ 2.745,85"
844,2023-09-06,Carla Esteves  ,Esporte,"3.232,35"
845,17/03/2024,João Jesus,Eletrônicos  ,"R$ 1.961,16"
846,2024-07-10,João Gomes,Eletrônicos,"  3.963,81"
847,2024-07-23,Rafael Ferreira,Casa,"R$ 4.161,28"
848,2023-12-30,Rafael Jesus,Eletrônicos,$ 528.64
  849,2024-08-30,Gabriela Queiroz,Livros,$ 2044.64
